Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Location
13 COINS,13 COINS,07/18/2011,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Consultation/Education - Field,0,Unsatisfactory,false,,,0,PR0002215,DA2241292,,
13 COINS,13 COINS,05/09/2011,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,20,Unsatisfactory,false,blue,2900 - Adequate equipment for temperature control,5,PR0004264,DA2219273,IV3482703,
13 COINS,13 COINS,05/09/2011,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,20,Unsatisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0004264,DA2219273,IV3482741,
13 COINS,13 COINS,05/09/2011,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,20,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0004264,DA2219273,IV3482727,
13 COINS,13 COINS,04/27/2011,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,20,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0002215,DA2215262,IV3432424,
13 COINS,13 COINS,04/27/2011,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,20,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0002215,DA2215262,IV3432425,
13 COINS,13 COINS,02/08/2011,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Return Inspection,0,Satisfactory,false,,,0,PR0002215,DA2193134,,
13 COINS,13 COINS,01/27/2011,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,47,Unsatisfactory,false,blue,"4800 - Physical facilities properly installed,...",2,PR0002215,DA2188619,IV2956647,
13 COINS,13 COINS,01/27/2011,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,47,Unsatisfactory,false,red,1900 - No room temperature storage; proper use of time...,25,PR0002215,DA2188619,IV2956693,
13 COINS,13 COINS,01/27/2011,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,47,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0002215,DA2188619,IV2956645,
13 COINS,13 COINS,01/27/2011,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,47,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0002215,DA2188619,IV2956694,
13 COINS,13 COINS,10/27/2010,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,37,Unsatisfactory,false,blue,2900 - Adequate equipment for temperature control,5,PR0004264,DA2162356,IV2555158,
13 COINS,13 COINS,10/27/2010,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,37,Unsatisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0004264,DA2162356,IV2555136,
13 COINS,13 COINS,10/27/2010,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,37,Unsatisfactory,false,blue,"4400 - Plumbing properly sized, installed,...",5,PR0004264,DA2162356,IV2555168,
13 COINS,13 COINS,10/27/2010,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,37,Unsatisfactory,false,blue,4900 - Adequate ventilation; lighting; designated area...,2,PR0004264,DA2162356,IV2555191,
13 COINS,13 COINS,10/27/2010,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,37,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0004264,DA2162356,IV2555166,
13 COINS,13 COINS,10/27/2010,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,37,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0004264,DA2162356,IV2555171,
13 COINS,13 COINS,09/27/2010,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Consultation/Education - Field,0,Complete,false,,,0,PR0002215,DA2151949,,
13 COINS,13 COINS,05/19/2010,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,12,Unsatisfactory,false,blue,"4800 - Physical facilities properly installed,...",2,PR0002215,DA2107310,IV1982570,
13 COINS,13 COINS,05/19/2010,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,12,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0002215,DA2107310,IV1982613,
13 COINS,13 COINS,05/13/2010,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Consultation/Education - Field,0,Complete,false,,,0,PR0004264,DA2105705,,
13 COINS,13 COINS,02/11/2010,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,38,Unsatisfactory,false,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0002215,DA2076969,IV1629135,
13 COINS,13 COINS,02/11/2010,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,38,Unsatisfactory,false,blue,4000 - Food and non-food surfaces properly used and...,5,PR0002215,DA2076969,IV1629134,
13 COINS,13 COINS,02/11/2010,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,38,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0002215,DA2076969,IV1629133,
13 COINS,13 COINS,02/11/2010,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,38,Unsatisfactory,false,red,"2500 - Toxic substances properly identified,...",10,PR0002215,DA2076969,IV1629137,
13 COINS,13 COINS,02/11/2010,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,38,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0002215,DA2076969,IV1629136,
13 COINS,13 COINS,02/04/2010,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,20,Unsatisfactory,false,blue,2900 - Adequate equipment for temperature control,5,PR0004264,DA2074943,IV1600093,
13 COINS,13 COINS,02/04/2010,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,20,Unsatisfactory,false,red,0200 - Food Worker Cards current for all food...,5,PR0004264,DA2074943,IV1600092,
13 COINS,13 COINS,02/04/2010,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,20,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0004264,DA2074943,IV1600102,
13 COINS,13 COINS,12/15/2009,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,30,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0004264,DA2060735,IV1445662,
13 COINS,13 COINS,12/15/2009,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,30,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0004264,DA2060735,IV1445734,
13 COINS,13 COINS,12/15/2009,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,30,Unsatisfactory,false,red,1400 - Raw meats below and away from RTE food,5,PR0004264,DA2060735,IV1445648,
13 COINS,13 COINS,12/15/2009,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,30,Unsatisfactory,false,red,1400 - Raw meats below and away from RTE food,5,PR0004264,DA2060735,IV1445720,
13 COINS,13 COINS,08/05/2009,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,20,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0002215,DA2014457,IV1046557,
13 COINS,13 COINS,08/05/2009,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,20,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0002215,DA2014457,IV1046556,
13 COINS,13 COINS,04/28/2009,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,15,Unsatisfactory,false,,,0,PR0002215,DA1978224,,
13 COINS,13 COINS,03/27/2009,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Consultation/Education - Field,0,Complete,false,,,0,PR0004264,DA1965548,,
13 COINS,13 COINS,03/10/2009,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Consultation/Education - Field,0,Complete,false,,,0,PR0002215,DA1958056,,
13 COINS,13 COINS,11/25/2008,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,41,Unsatisfactory,false,,,0,PR0004264,DA1924785,,
13 COINS,13 COINS,09/03/2008,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Consultation/Education - Field,0,Complete,false,,,0,PR0004264,DA1890307,,
13 COINS,13 COINS,06/17/2008,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,23,Unsatisfactory,false,blue,"Warewashing facilities properly installed,...",5,PR0002215,DA1855712,IV0626939,
13 COINS,13 COINS,06/17/2008,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,23,Unsatisfactory,false,blue,In-use utensils properly stored,3,PR0002215,DA1855712,IV0626940,
13 COINS,13 COINS,06/17/2008,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,23,Unsatisfactory,false,red,Adequate handwashing facilities,10,PR0002215,DA1855712,IV0626938,
13 COINS,13 COINS,06/17/2008,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,23,Unsatisfactory,false,red,PIC certified by accredited program...,5,PR0002215,DA1855712,IV0626937,
13 COINS,13 COINS,03/20/2008,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,10,Unsatisfactory,false,red,Adequate handwashing facilities,10,PR0004264,DA1819803,IV0616878,
13 COINS,13 COINS,03/10/2008,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Consultation/Education - Field,0,Complete,false,,,0,PR0002215,DA1818956,,
13 COINS,13 COINS,03/06/2008,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Consultation/Education - Field,0,Complete,false,,,0,PR0002215,DA1815553,,
13 COINS,13 COINS,01/23/2008,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,0,Not Accessible,false,,,0,PR0002215,DA1799070,,
13 COINS,13 COINS,12/04/2007,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0002215,DA1776319,,
13 COINS,13 COINS,11/30/2007,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Routine Inspection/Field Review,5,Unsatisfactory,false,red,Proper handling of pooled eggs,5,PR0004264,DA1775064,IV0602284,
13 COINS,13 COINS,10/23/2007,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Consultation/Education - Field,0,Complete,false,,,0,PR0002215,DA1759356,,
13 COINS,13 COINS,09/27/2007,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Return Inspection,25,Unsatisfactory,false,red,Proper hot holding temperatures (less than 130 degrees F ),25,PR0002215,DA1751242,IV0596519,
13 COINS,13 COINS,09/06/2007,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,51,Unsatisfactory,false,blue,In-use utensils properly stored,3,PR0002215,DA1737816,IV0594393,
13 COINS,13 COINS,09/06/2007,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,51,Unsatisfactory,false,blue,Non-food contact surfaces maintained and clean,3,PR0002215,DA1737816,IV0594394,
13 COINS,13 COINS,09/06/2007,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,51,Unsatisfactory,false,blue,Potential food contamination prevented during ...,5,PR0002215,DA1737816,IV0594392,
13 COINS,13 COINS,09/06/2007,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,51,Unsatisfactory,false,red,Proper hot holding temperatures (less than 130 degrees F ),25,PR0002215,DA1737816,IV0594391,
13 COINS,13 COINS,09/06/2007,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,51,Unsatisfactory,false,red,Proper Consumer Advisory posted for raw ...,5,PR0002215,DA1737816,IV0594395,
13 COINS,13 COINS,09/06/2007,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Routine Inspection/Field Review,51,Unsatisfactory,false,red,Proper cold holding temperatures (greater than  45 degrees F),10,PR0002215,DA1737816,IV0594390,
13 COINS,13 COINS,05/22/2007,Seating 51-150 - Risk Category III,18000 PACIFIC HWY S ,Seattle,98188,(206) 243-9500,-122.2957679697,47.4415898055,13 COINS,Consultation/Education - Field,0,Complete,false,,,0,PR0004264,DA1690635,,
13 COINS,13 COINS,04/27/2007,Seating 51-150 - Risk Category III,125 BOREN AVE N ,Seattle,98109,(206) 382-1313,-122.3362285865,47.6193632585,13 COINS,Consultation/Education - Field,0,Complete,false,,,0,PR0002215,DA1681058,,
13 COINS BELLEVUE,13 COINS BELLEVUE,01/12/2016,Seating > 250 - Risk Category III,900 BELLEVUE WAY NE ,Bellevue,98004,(206) 382-1313,-122.2010294576,47.6182817801,13 COINS BELLEVUE,Routine Inspection/Field Review,20,Unsatisfactory,false,blue,"3100 - Proper labeling, signage",5,PR0016978,DAQODIK48,IVZW4JC3A,
13 COINS BELLEVUE,13 COINS BELLEVUE,01/12/2016,Seating > 250 - Risk Category III,900 BELLEVUE WAY NE ,Bellevue,98004,(206) 382-1313,-122.2010294576,47.6182817801,13 COINS BELLEVUE,Routine Inspection/Field Review,20,Unsatisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0016978,DAQODIK48,IVYECA1RP,
13 COINS BELLEVUE,13 COINS BELLEVUE,01/12/2016,Seating > 250 - Risk Category III,900 BELLEVUE WAY NE ,Bellevue,98004,(206) 382-1313,-122.2010294576,47.6182817801,13 COINS BELLEVUE,Routine Inspection/Field Review,20,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0016978,DAQODIK48,IVB2WJ2TA,
13 COINS BELLEVUE,13 COINS BELLEVUE,08/18/2015,Seating > 250 - Risk Category III,900 BELLEVUE WAY NE ,Bellevue,98004,(206) 382-1313,-122.2010294576,47.6182817801,13 COINS BELLEVUE,Routine Inspection/Field Review,15,Unsatisfactory,false,blue,4000 - Food and non-food surfaces properly used and...,5,PR0016978,DASXJUSSH,IV6T1PEKS,
13 COINS BELLEVUE,13 COINS BELLEVUE,08/18/2015,Seating > 250 - Risk Category III,900 BELLEVUE WAY NE ,Bellevue,98004,(206) 382-1313,-122.2010294576,47.6182817801,13 COINS BELLEVUE,Routine Inspection/Field Review,15,Unsatisfactory,false,blue,"3100 - Proper labeling, signage",5,PR0016978,DASXJUSSH,IVCLGJ1QE,
13 COINS BELLEVUE,13 COINS BELLEVUE,08/18/2015,Seating > 250 - Risk Category III,900 BELLEVUE WAY NE ,Bellevue,98004,(206) 382-1313,-122.2010294576,47.6182817801,13 COINS BELLEVUE,Routine Inspection/Field Review,15,Unsatisfactory,false,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0016978,DASXJUSSH,IVCMSD3JK,
13 COINS BELLEVUE,13 COINS BELLEVUE,05/11/2015,Seating > 250 - Risk Category III,900 BELLEVUE WAY NE ,Bellevue,98004,(206) 382-1313,-122.2010294576,47.6182817801,13 COINS BELLEVUE,Routine Inspection/Field Review,25,Unsatisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0016978,DAD74IQ0G,IVAG9YYGI,
13 COINS BELLEVUE,13 COINS BELLEVUE,05/11/2015,Seating > 250 - Risk Category III,900 BELLEVUE WAY NE ,Bellevue,98004,(206) 382-1313,-122.2010294576,47.6182817801,13 COINS BELLEVUE,Routine Inspection/Field Review,25,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0016978,DAD74IQ0G,IVXPIH0AM,
13 COINS BELLEVUE,13 COINS BELLEVUE,05/11/2015,Seating > 250 - Risk Category III,900 BELLEVUE WAY NE ,Bellevue,98004,(206) 382-1313,-122.2010294576,47.6182817801,13 COINS BELLEVUE,Routine Inspection/Field Review,25,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0016978,DAD74IQ0G,IVIDLDZ1K,
14 CARROT CAFE,14 CARROT CAFE,03/29/2016,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014499,47.6398598066,14 CARROT CAFE,Routine Inspection/Field Review,5,Satisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0003061,DA3LAXFFQ,IV5G3FSAI,
